p,ford,fI,fII
166852249,2514,284,135
166852561,2658,301,142
166852729,2934,347,142
166853689,3114,348,171
166854361,2970,337,158
166854529,3108,373,145
166854601,2316,272,114
166854769,2322,271,116
166855369,3456,434,142
166856089,2136,239,117
166857121,2820,328,142
166857961,2910,343,142
166858129,2526,288,133
166858441,3090,363,152
166859449,2274,270,109
166860289,2910,338,147
166860649,2748,314,144
166861489,3360,394,166
166862329,3348,378,180
166865329,2964,361,133
166865689,2802,346,121
166866001,2010,223,112
166866361,2352,272,120
166866529,3000,365,135
166867009,2502,293,124
166868041,3186,372,159
166869049,2580,303,127
166869481,2556,279,147
166869529,3258,376,167
166870201,2220,265,105
166871041,2160,254,106
166871329,2178,231,132
166872049,2592,302,130
166872169,2694,311,138
166873009,2676,325,121
166873249,2622,294,143
166873849,2448,271,137
166874089,3180,375,155
166874761,2340,261,129
166875361,2490,274,141
166876081,2340,272,118
166876609,2040,228,112
166877041,3324,403,151
166877449,3198,391,142
166878289,2538,296,127
166879561,2634,299,140
166879729,2802,344,123
166879969,1884,217,97
166880809,2736,324,132
166881241,2874,337,142
166881961,2022,217,120
166882801,2490,280,135
166883089,2880,329,151
166883641,2514,285,134
166883809,2484,279,135
166884001,2796,325,141
166884649,2742,319,138
166885009,3654,426,183
166885681,2520,299,121
166887121,2220,258,112
166887169,2352,280,112
166887289,3402,389,178
166887361,2358,275,118
166887529,2718,301,152
166888801,2874,311,168
166888849,2910,327,158
166889641,3540,406,184
166891489,3750,445,180
166893409,2754,322,137
166893889,2634,303,136
166894561,1962,230,97
166896409,3096,370,146
166897441,2574,284,145
166898041,3546,426,165
166898089,3762,452,175
166898881,2868,318,160
166898929,3594,429,170
166899049,2412,268,134
166899121,2748,316,142
166899769,1956,217,109
166900729,3216,368,168
166900801,2352,280,112
166901809,2604,309,125
166902409,2376,308,88
166903129,2772,315,147
166904641,2124,226,128
166905169,2850,342,133
166905649,2556,289,137
166906489,2076,236,110
166906681,3438,412,161
166907161,2754,320,139
166907281,2874,338,141
166908361,2652,298,144
166908529,3528,436,152
166909201,2874,331,148
166910209,2472,285,127
166910881,2376,259,137
166911889,2256,256,120
166912201,2298,274,109
166912561,2910,334,151
166913161,2856,331,145
166914001,2646,316,125
166915009,2448,282,126
166915081,2250,270,105
166916521,2616,297,139
166916929,1944,215,109
166917769,2724,314,140
166918441,3186,357,174
166919881,3012,343,159
166920889,3006,349,152
166920961,2118,226,127
166921801,2694,337,112
166923241,2820,318,152
166923481,2868,333,145
166924081,2580,294,136
166924129,2226,262,109
166925929,2232,255,117
166926649,3504,421,163
166926769,2154,249,110
166928329,2688,321,127
166928689,2478,281,132
166929121,2940,346,144
166930129,2766,332,129
166931881,2406,257,144
166932529,2352,261,131
166932721,2466,298,113
166934401,2988,362,136
166935409,2490,283,132
166935841,2184,269,95
166936249,2868,324,154
166936681,2748,335,123
166936849,3228,373,165
166937689,2544,303,121
166937761,2274,270,109
166938601,2448,311,97
166939369,2496,274,142
166940209,3024,377,127
166940281,2736,315,141
166941601,3252,355,187
166941769,2028,238,100
166942129,2910,306,179
166942561,2760,317,143
166942969,2886,341,140
166946641,2238,268,105
166946809,2640,295,145
166946929,3042,383,124
166947481,2190,239,126
166948321,2772,315,147
166948849,3150,385,140
166949161,2814,325,144
166949281,2400,274,126
166949689,2214,270,99
166951129,3300,393,157
166951801,2808,330,138
166952209,3576,424,172
166952689,3150,383,142
166953049,3084,356,158
166954369,2796,331,135
166955329,2076,263,83
166956169,2784,286,178
166956721,3456,380,196
166956841,2616,314,122
166959361,3294,371,178
166961281,2844,326,148
166962721,2370,255,140
166963441,3114,362,157
166963609,2970,349,146
166963729,2514,307,112
166963801,2910,332,153
166964401,2400,291,109
166964449,2838,320,153
166964641,2664,323,121
166965289,3318,378,175
166965649,2184,250,114
166967089,2442,289,118
166967809,2760,333,127
166968649,3048,354,154
166969681,3030,343,162
166970281,2958,346,147
166970521,2850,328,147
166971289,2688,315,133
166971361,3060,375,135
166972369,3378,385,178
166973041,3084,336,178
166973641,3144,368,156
166973809,2856,340,136
166974481,2892,334,148
166975729,3246,371,170
166976041,2868,360,118
166977169,3000,347,153
166978561,2256,262,114
166978681,2430,300,105
166979929,3000,348,152
166980769,2910,343,142
166981201,2586,292,139
166981249,2832,336,136
166981609,2640,318,122
166982281,2778,299,164
166983121,3078,358,155
166983721,2556,309,117
166983889,2658,301,142
166984801,2790,330,135
166984969,3312,409,143
166987081,2838,332,141
166987129,2094,238,111
166987321,2730,331,124
166987801,3228,370,168
166987969,2694,318,131
166989001,2184,250,114
166989601,2394,277,122
166989649,2580,291,139
166990441,2676,315,131
166991281,2862,329,148
166991449,2874,328,151
166991689,2904,344,140
166992169,2784,326,138
166993009,3000,350,150
166993969,3402,396,171
166994041,2970,319,176
166994809,2802,333,134
166995529,2334,282,107
166995721,3270,391,154
166997569,3432,376,196
166997881,2742,329,128
166998001,2592,294,138
166998721,2850,304,171
166998841,2376,265,131
166998889,3198,381,152
166999249,3222,366,171
167000761,2814,313,156
167000929,2688,323,125
167001409,2382,271,126
167002081,2532,292,130
167002369,2448,279,129
167004769,2580,295,135
167007409,3210,379,156
167007649,2436,297,109
167007961,2778,333,130
167008321,2868,332,146
167009641,2796,314,152
167009809,2982,339,158
167010841,3306,371,180
167011489,2796,327,139
167012161,2922,348,139
167013169,3234,372,167
167013841,2862,333,144
167013961,2226,266,105
167014129,3450,397,178
167014369,2676,322,124
167015041,2634,306,133
167015689,2700,335,115
167015881,3282,391,156
167016361,2664,307,137
167017369,2496,298,118
167018209,2664,336,108
167018329,2370,269,126
167018881,2244,256,118
167019049,2772,317,145
167019889,3204,360,174
167020081,3024,339,165
167020561,2490,263,152
167021689,2976,335,161
167022241,2358,273,120
167023081,1842,205,102
167023201,2724,327,127
167023921,2250,262,113
167024089,3066,387,124
167024281,2880,338,142
167025049,2400,281,119
167025721,2520,285,135
167025769,2076,239,107
167025961,3690,427,188
167026609,3438,393,180
167026801,3612,435,167
167026969,3414,413,156
167028481,2760,308,152
167029321,2562,281,146
167030089,3378,405,158
167030161,2916,336,150
167031841,2454,278,131
167032609,3168,379,149
167032849,2940,335,155
167033329,2520,286,134
167033689,2124,236,118
167034121,2304,260,124
167034289,2478,297,116
167034961,2628,301,137
167035009,2676,300,146
167035849,2880,336,144
167036041,2604,287,147
167038321,3084,365,149
167038369,2658,315,128
167038561,3636,439,167
167039329,3036,376,130
167039881,2940,334,156
167040241,2316,265,121
167040721,1818,199,104
167040889,3960,456,204
167041561,2838,350,123
167041681,2376,262,134
167043769,2172,249,113
167044081,2700,315,135
167044201,1860,222,88
167044249,2304,272,112
167044369,3156,382,144
167044609,3078,353,160
167044921,3204,396,138
167045041,2514,301,118
167045089,3120,343,177
167045449,3102,333,184
167046721,3330,378,177
167046889,2166,256,105
167046961,2670,306,139
167047129,2664,299,145
167050129,2796,344,122
167050249,2604,300,134
167050321,2412,287,115
167050921,2418,280,123
167051089,2760,322,138
167051161,2574,309,120
167051641,2970,328,167
167051761,3426,417,154
167052001,2478,286,127
167052481,2790,340,125
167053009,3690,435,180
167054161,2484,291,123
167054449,2784,312,152
167054689,3024,345,159
167055121,2652,298,144
167055529,3120,360,160
167056129,2238,268,105
167057689,2748,310,148
167058649,2862,333,144
167059201,2898,339,144
167059489,2316,260,126
167059729,2256,248,128
167060041,2814,288,181
167061001,2286,262,119
167061841,2928,347,141
167062081,2526,279,142
167062921,2454,288,121
167063089,2880,353,127
167063401,2592,299,133
167064529,2370,277,118
167064769,2268,269,109
167066209,2844,322,152
167066761,2232,263,109
167066881,3450,420,155
167067049,2772,330,132
167067601,2868,327,151
167069281,2010,237,98
167069449,2454,293,116
167070481,2598,312,121
167071321,2466,292,119
167072761,2550,296,129
167072929,3444,412,162
167073481,2502,278,139
167074441,2376,277,119
167075449,3072,330,182
167075521,3270,390,155
167076361,2082,243,104
167076529,3288,374,174
167076841,3138,335,188
167077201,2016,237,99
167077369,2898,327,156
167078209,2598,295,138
167078881,2958,349,144
167079481,2514,290,129
167080321,2658,305,138
167080489,2364,260,134
167081881,3054,347,162
167082169,2556,290,136
167082889,2712,307,145
167083249,2724,340,114
167083849,2778,325,138
167083921,2580,314,116
167084089,3732,449,173
167084521,3180,380,150
167084569,3294,400,149
167085241,3054,354,155
167085361,1896,222,94
167086441,3072,373,139
167086921,2268,260,118
167088769,2220,252,118
167090281,2952,341,151
167090401,2412,273,129
167091121,2268,263,115
167091289,3180,345,185
167091961,2766,303,158
167092129,2520,295,125
167092489,2142,231,126
167092801,2622,301,136
167093161,2508,281,137
167094841,2430,277,128
167095009,2286,263,118
167095681,2538,302,121
167097121,2550,313,112
167097289,3324,371,183
167097529,2388,272,126
167098849,2496,295,121
167098969,2352,289,103
167099041,2886,336,145
167099521,2700,327,123
167099689,1998,218,115
167100481,2310,260,125
167100889,3882,465,182
167101321,2610,305,130
167102041,2934,330,159
167102209,2496,290,126
167102569,2808,307,161
167103049,2580,288,142
167103169,2712,311,141
167103889,2826,319,152
167104921,2466,292,119
167105401,1896,215,101
167105689,2028,235,103
167105929,2286,255,126
167106361,4446,469,272
167107441,2694,319,130
167108209,2898,355,128
167108281,3210,392,143
167109289,2604,316,118
167109721,2448,282,126
167109961,2550,296,129
167110129,2976,334,162
167110729,2826,326,145
167111401,2766,334,127
167112241,2664,336,108
167112481,3102,361,156
167114161,2910,321,164
167114809,2382,252,145
167115001,3204,349,185
167115601,2130,259,96
167115649,2868,351,127
167115841,2670,285,160
167116441,2928,350,138
167117161,2130,233,122
167117689,3246,392,149
167118001,3036,344,162
167118361,2700,320,130
167118961,1938,211,112
167119009,2730,309,146
167120209,2352,251,141
167120521,2562,299,128
167120641,2352,258,134
167120689,3540,433,157
167122201,2592,304,128
167122369,3054,348,161
167123041,2910,353,132
167123329,2382,277,120
167123401,2448,272,136
167123881,2178,256,107
167124169,1932,223,99
167125081,3138,354,169
167125921,2334,279,110
167126569,2922,357,130
167126761,2568,286,142
167126929,3438,396,177
167127241,2304,271,113
167128201,2604,328,106
167128441,2802,319,148
167129041,2466,283,128
167129449,2352,264,128
167129761,4008,462,206
167129881,2760,308,152
167130049,3126,371,150
167130721,2280,245,135
167131609,2838,321,152
167131729,3372,398,164
167132281,3300,379,171
167133289,2574,297,132
167133649,2394,284,115
167135161,2946,375,116
167135929,2124,247,107
167136001,3060,373,137
167136601,2460,304,106
167139361,1998,228,105
167139961,2346,276,115
167140201,2988,346,152
167140849,3258,383,160
167141641,2820,314,156
167143321,2226,245,126
167143489,2682,308,139
167143729,2496,273,143
167144041,3210,372,163
167144161,3042,346,161
167144401,4182,467,230
167145049,2916,338,148
167145409,3066,365,146
167145721,2886,330,151
167146009,3192,360,172
167146081,2760,317,143
167146729,2208,251,117
167147089,2610,320,115
167147401,2400,264,136
167147521,3234,379,160
167148361,2706,304,147
167148769,3954,456,203
167149201,3006,352,149
167150281,1572,186,76
167150881,2454,279,130
167151289,3276,401,145
167151889,2814,335,134
167151961,2784,320,144
167152729,3282,387,160
167153449,3048,333,175
167154649,2508,302,116
167155081,2478,274,139
167155249,2640,292,148
167155321,3084,349,165
167155489,3462,408,169
167155801,3036,372,134
167156161,2442,289,118
167156809,3366,396,165
167158009,3060,334,176
167158441,2814,333,136
167159281,2130,238,117
167159689,2514,282,137
167160121,2904,346,138
167160289,3180,393,137
167161009,2040,233,107
167161129,2778,310,153
167161369,2844,331,143
167161849,2538,305,118
167163721,3300,360,190
167164201,2274,287,92
167164321,2700,315,135
167165161,2928,327,161
167165881,2436,279,127
167166721,2604,312,122
167166841,2658,298,145
167167729,2046,239,102
167168401,2040,226,114
167170441,2670,321,124
167170609,2838,354,119
167171089,3402,401,166
167172121,2496,302,114
167172289,2322,274,113
167172601,3564,383,211
167172721,2064,230,114
167172961,2934,346,143
167174641,2808,344,124
167175241,3102,355,162
167175289,2982,345,152
167175649,2874,326,153
167176129,2670,304,141
167177089,2790,312,153
167177161,2676,312,134
167177809,2388,275,123
167177929,3336,411,145
167178769,2082,231,116
167178841,2292,265,117
167179009,3924,436,218
167179489,2028,229,109
167180521,3216,374,162
167182681,2544,299,125
167182801,3366,383,178
167184361,2604,297,137
167184889,3462,382,195
167185729,2304,258,126
167186161,2448,273,135
167187409,2814,314,155
167187841,2352,268,124
167189689,3846,471,170
167190769,3732,430,192
167191081,2808,318,150
167191249,2640,304,136
167191369,2802,329,138
167191441,2736,329,127
167192209,3714,407,212
167193769,2754,346,113
167193889,2826,345,126
167194969,3486,393,188
167195569,2706,320,131
167195641,3168,368,160
167196121,2460,280,130
167196481,3756,403,223
167197801,2286,255,126
167197969,2778,293,170
167198089,3462,432,145
167198641,2502,300,117
167198761,2100,248,102
167198809,2646,308,133
167199001,2910,342,143
167199481,3030,357,148
167200681,3102,372,145
167201689,2790,318,147
167202169,2868,332,146
167203129,3054,369,140
167203849,3240,372,168
167203969,2148,252,106
167204689,2736,320,136
167205481,2334,287,102
167206201,2988,346,152
167206321,2310,256,129
167206561,2568,293,135
167208001,2316,260,126
167208169,3522,404,183
167208241,2796,339,127
167208409,2064,240,104
167209681,2436,284,122
167211409,2508,295,123
167213209,3330,401,154
167214721,2658,310,133
167214889,3384,413,151
167218489,2442,289,118
167219329,2958,333,160
167220769,2466,272,139
167221321,2670,327,118
167222281,2760,306,154
167225521,2490,275,140
167225689,2082,243,104
167226481,3462,411,166
167226529,3132,346,176
167226649,3300,398,152
167228041,3018,346,157
167228401,2454,272,137
167229721,2796,333,133
167230561,2118,257,96
167230681,3162,356,171
167230729,2610,308,127
167231401,2736,305,151
167231569,3096,359,157
167231761,2562,287,140
167232529,2964,333,161
167232601,4050,432,243
167233201,2994,332,167
167233249,2742,298,159
167233609,2676,308,138
167234209,3228,374,164
167234281,2892,343,139
167234761,2814,330,139
167234929,2358,271,122
167235769,2964,327,167
167236561,3972,471,191
167236609,2976,343,153
167236801,1980,237,93
167236969,2088,245,103
167239321,2784,307,157
167240329,2934,315,174
167240929,2490,288,127
167242441,2640,287,153
167243449,3384,383,181
167243689,4224,502,202
167244841,3150,373,152
167245681,2430,265,140
167245849,2070,239,106
167247721,1998,235,98
167248321,3594,424,175
167248369,2634,312,127
167248561,3132,380,142
167249569,2316,265,121
167250001,3018,374,129
167250169,2778,328,135
167250241,2208,275,93
167250409,3450,416,159
167251681,2442,292,115
167251921,2736,333,123
167253241,1902,212,105
167253529,1986,209,122
167254201,2094,251,98
167254249,3882,443,204
167254369,3168,364,164
167254441,2610,291,144
167254609,2628,300,138
167254921,1974,229,100
167255449,3234,366,173
167255761,2616,301,135
167255929,2922,320,167
167256121,3444,401,173
167256889,3006,369,132
167256961,2604,305,129
167257609,3108,340,178
167258281,2994,351,148
167258449,2886,342,139
167259241,2604,315,119
167259649,4194,504,195
167260969,2862,319,158
167261641,2340,261,129
167262481,2358,264,129
167262649,2652,306,136
167262841,3204,391,143
167263609,3030,370,135
167264689,2874,344,135
167265121,1782,218,79
167265961,2910,344,141
167267521,2598,300,133
167268721,2160,263,97
167269321,2910,353,132
167270041,2550,301,124
167270209,2856,332,144
167271001,3552,416,176
167271889,3168,363,165
167272009,2442,266,141
167272681,2316,266,120
167272849,2448,301,107
167272921,3228,370,168
167274409,2814,314,155
167274529,2580,292,138
167274769,3666,415,196
167275201,2844,313,161
167275249,2550,289,136
167275921,1992,243,89
167276881,3048,349,159
167277601,1992,221,111
167277769,3102,361,156
167278561,3060,342,168
167279449,2892,332,150
167279641,2274,257,122
167280121,2682,308,139
167280409,2256,258,118
167281489,2982,357,140
167281801,2388,279,119
167281969,3174,369,160
167282161,2988,343,155
167283001,2460,288,122
167283769,2538,295,128
167283841,3348,382,176
167284849,2136,260,96
167285281,2694,333,116
167285689,3036,326,180
167286841,4050,485,190
167286961,2274,261,118
167288881,2406,264,137
167289481,3432,427,145
167290729,2538,282,141
167291569,1944,227,97
167291881,1764,188,106
167292049,2274,266,113
167292241,2172,244,118
167292721,2544,300,124
167292841,2286,244,137
167293561,3276,400,146
167294089,2244,260,114
167294521,2256,261,115
167294929,2664,321,123
167295409,2892,354,128
167295529,2940,335,155
167297209,2862,316,161
167297281,3180,365,165
167297881,2910,330,155
167298601,3270,407,138
167298961,2454,270,139
167299609,1728,188,100
167301481,3426,392,179
167302801,2364,253,141
167302921,2568,277,151
167302969,3276,370,176
167304649,2820,315,155
167306449,3660,425,185
167306521,2514,311,108
167307529,2634,296,143
167307841,3174,352,177
167308681,2214,246,123
167309209,2448,286,122
167309809,3288,362,186
167310361,2220,243,127
167311561,2778,330,133
167312161,2268,232,146
167312329,3414,424,145
167313409,2550,296,129
167314249,3000,395,105
167314729,2250,251,124
167315521,2694,299,150
167317201,2382,287,110
167317921,2352,277,115
167319289,3168,357,171
167319601,2310,274,111
167319769,2802,343,124
167320129,2778,322,141
167320969,2580,296,134
167321449,1896,217,99
167321569,2964,336,158
167321641,2508,275,143
167322121,2886,340,141
167323489,3528,431,157
167323921,3612,421,181
167325601,2082,257,90
167325649,2712,316,136
167325841,2280,269,111
167326441,4284,552,162
167326609,2892,332,150
167326849,2532,311,111
167327521,2970,351,144
167327689,2016,222,114
167328169,2772,311,151
167328361,2838,328,145
167328529,2424,269,135
167329009,2094,244,105
167329849,2874,354,125
167329969,2946,337,154
167330209,2790,327,138
167330521,3426,402,169
167330641,2322,251,136
167330689,2244,259,115
167330809,2454,271,138
167331529,2976,339,157
167334049,2658,318,125
167334721,2178,254,109
167334841,2826,316,155
167335081,2694,306,143
167335561,2796,309,157
167336761,2640,307,133
167336929,3012,339,163
167337241,2670,305,140
167337601,3096,381,135
167338441,2868,324,154
167338609,2280,264,116
167341609,2922,337,150
167341729,2094,218,131
167342281,2670,317,128
167342401,3462,401,176
167342449,2742,318,139
167343289,2250,248,127
167344129,2574,323,106
167344249,3174,365,164
167345329,3492,415,167
167346001,2184,269,95
167346481,2496,301,115
167346769,3054,357,152
167347009,2736,313,143
167347489,1932,221,101
167347681,2622,305,132
167348329,2688,303,145
167348449,2616,295,141
167348689,3000,341,159
167349289,2772,303,159
167349841,2748,310,148
167350009,2790,351,114
167350801,2790,342,123
167351209,2328,251,137
167351521,2520,278,142
167351641,2706,334,117
167351881,3378,376,187
167352049,2820,326,144
167352721,3306,382,169
167353369,2874,326,153
167354329,2382,277,120
167355241,3030,359,146
167356081,2892,328,154
167358769,2514,279,140
167360929,2934,333,156
167361721,2586,287,144
167362561,2046,233,108
167362609,2766,319,142
167362969,2622,309,128
167364121,3138,351,172
167364289,2826,329,142
167364649,3198,365,168
167365801,2244,248,126
167365921,3372,414,148
167367649,3240,394,146
167368441,3192,398,134
167368489,2754,323,136
167368849,2862,353,124
167369161,2706,327,124
167369281,2688,307,141
167370121,3030,339,166
167375881,2550,298,127
167376889,3024,341,163
167377849,2634,297,142
167378089,3522,387,200
167378689,2892,328,154
167380921,2358,283,110
167382601,1866,210,101
167382769,2784,337,127
167382889,2346,270,121
167383441,2388,254,144
167383729,3348,392,166
167384641,2610,322,113
167385241,2484,284,130
167386321,2724,320,134
167387161,3582,430,167
167387329,3090,371,144
167387761,2382,285,112
167387809,2898,351,132
167388649,3282,363,184
167388769,3288,404,144
167389441,2898,341,142
167389489,2634,311,128
167389609,3324,397,157
167390689,2532,292,130
167391001,2760,337,123
167391361,2994,346,153
167391529,3012,359,143
167391841,2430,271,134
167392681,2154,237,122
167392969,2574,281,148
167393041,2262,261,116
167393209,2658,319,124
167393881,2934,319,170
167394361,2124,265,89
167394481,3114,346,173
167395321,2766,313,148
167395489,2934,320,169
167395729,2658,316,127
167396209,3060,365,145
167396329,1956,219,107
167397001,2622,307,130
167397169,2256,276,100
167398681,2376,286,110
167398921,3186,381,150
167399569,2460,285,125
167399689,2898,323,160
167399929,2754,314,145
167400529,2862,349,128
167401249,2400,273,127
167402041,2784,330,134
167402881,2460,273,137
167403289,2766,338,123
167404129,3696,424,192
167404441,2364,281,113
167405449,3336,386,170
167406289,3084,359,155
167407321,1986,216,115
167407969,2070,235,110
167408089,2904,357,127
167409481,2334,282,107
167411161,2958,313,180
167411281,2316,274,112
167411449,3006,350,151
167412841,2616,305,131
167412961,1986,220,111
167413801,3066,329,182
167414881,3174,362,167
167415481,2970,338,157
167415529,2928,349,139
167416321,2994,346,153
167417401,3138,367,156
167417881,3024,358,146
167418169,2610,332,103
167418409,2448,304,104
167418721,2280,265,115
167420401,2334,266,123
167420521,2256,253,123
167420569,2334,280,109
167422441,3444,389,185
167422921,2178,262,101
167423881,2166,255,106
167423929,2784,337,127
167424289,3084,338,176
167425561,2712,325,127
167425801,2040,228,112
167425969,4170,564,131
167426401,2592,305,127
167426569,3984,517,147
167426641,3006,343,158
167427409,2958,351,142
167428081,3096,372,144
167428321,2388,286,112
167429761,2304,270,114
167430169,2388,264,134
167431009,2262,279,98
167431681,2622,295,142
167432281,2682,296,151
167432449,3240,393,147
167433001,2376,281,115
167434129,3084,372,142
167434849,2718,307,146
167435641,2802,333,134
167435689,2412,275,127
167436361,2382,285,112
167436649,3792,452,180
167437201,2508,294,124
167438329,3276,377,169
167439049,3270,371,174
167440249,3018,344,159
167440681,2634,294,145
167440921,2874,327,152
167441569,2352,244,148
167441689,2646,308,133
167441929,2808,310,158
167443201,2448,293,115
167443609,2646,306,135
167444089,2862,335,142
167444281,2592,312,120
167445769,3480,381,199
167445961,2574,302,127
167446561,2874,357,122
167447281,1584,181,83
167447641,2148,254,104
167448289,2892,331,151
167448649,2682,311,136
167449129,2430,243,162
167449801,2988,355,143
167450329,3096,392,124
167450761,2166,237,124
167451841,3252,376,166
167452321,2142,220,137
167452609,1704,193,91
167453449,2268,280,98
167453521,2502,265,152
167454121,4050,473,202
167454841,2184,267,97
167455009,2772,319,143
167455681,2178,238,125
167457721,2604,320,114
167458201,2076,241,105
167459041,2418,280,123
167459161,2052,222,120
167460721,2802,328,139
167462401,2652,314,128
167462521,2274,270,109
167462569,2748,318,140
167462689,3066,376,135
167462761,3006,371,130
167462929,2928,315,173
167463601,3078,392,121
167465281,1674,191,88
167465761,2070,230,115
167467441,2766,315,146
167467609,2442,276,131
167467801,2832,327,145
167468281,2634,283,156
167470129,2658,303,140
167471089,3234,377,162
167473441,2628,304,134
167473849,2136,238,118
167474689,3180,358,172
167475001,2928,330,158
167475169,2052,238,104
167475289,2646,317,124
167476009,2862,329,148
167476801,2568,295,133
167477041,3078,358,155
167477209,2154,243,116
167477521,2586,313,118
167478889,2766,326,135
167479369,4098,487,196
167479561,3096,361,155
167480161,2712,319,133
167480329,2946,298,193
167481169,3396,384,182
167482561,2400,280,120
167482729,2400,296,104
167483089,2646,301,140
167483521,3276,391,155
167483761,2796,325,141
167483929,4158,496,197
167484409,2130,221,134
167485081,2568,268,160
167486929,2580,306,124
167487121,2784,322,142
167487601,2700,318,132
167487721,3054,380,129
167487889,2862,322,155
167488801,2832,322,150
167489281,3036,377,129
167489449,2490,283,132
167490481,2928,340,148
167490649,2802,306,161
167491249,2100,223,127
167491969,2832,298,174
167493481,2376,286,110
167493649,3132,382,140
167494321,2466,265,146
167495161,3516,412,174
167495521,2796,324,142
167495689,2472,280,132
167496289,2592,291,141
167496361,2838,339,134
167496961,2814,332,137
167497129,3408,402,166
167498521,2658,323,120
167499529,2994,340,159
167500321,2700,309,141
167501161,1830,222,83
167501209,2820,325,145
167502001,2736,323,133
167502409,2694,303,146
167504521,2700,317,133
167505409,2868,347,131
167506441,2310,264,121
167507089,3078,353,160
167507761,2862,333,144
167507929,3024,353,151
167508049,3036,379,127
167508889,3066,359,152
167509561,2760,325,135
167509609,3030,371,134
167509729,2796,310,156
167510281,1950,236,89
167511121,3438,377,196
167511241,2778,342,121
167511481,2364,265,129
167513641,2688,329,119
167514001,2502,291,126
167514769,2190,247,118
167515321,3006,337,164
167516329,3108,380,138
167517289,2190,247,118
167518369,3384,402,162
167519041,2904,331,153
167520481,3876,460,186
167520889,3690,405,210
167521201,2214,254,115
167521369,2472,279,133
167521561,2124,258,96
167521729,3204,399,135
167522401,2628,310,128
167523001,2946,330,161
167523241,2532,304,118
167523841,2082,243,104
167526361,2826,360,111
167527201,2526,299,122
167529049,3330,386,169
167529601,2874,350,129
167529721,2508,278,140
167530969,2718,305,148
167531281,2286,262,119
167531809,2370,299,96
167532121,2418,271,132
167532241,2712,305,147
167534161,3156,361,165
167534641,2574,291,138
167535481,2160,227,133
167535601,2370,285,110
167535649,3522,413,174
167536441,3534,430,159
167536609,2724,327,127
167538121,1980,211,119
167538361,2352,259,133
167538841,2862,324,153
167539129,2520,285,135
167539681,2100,247,103
167539969,2496,292,124
167540041,2670,290,155
167540209,2364,279,115
167540641,2844,316,158
167540881,3378,386,177
167541721,2514,297,122
167542561,2934,331,158
167542729,4224,521,183
167543209,3018,351,152
167543401,2460,287,123
167544001,2550,299,126
167544721,2802,330,137
167545849,1902,217,100
167546761,3132,363,159
167547241,2322,257,130
167547409,3024,343,161
167549881,3246,380,161
167550121,2814,325,144
167550601,2508,308,110
167550769,2916,341,145
167550961,2724,316,138
167551129,2010,239,96
167552809,2556,279,147
167553409,2328,263,125
167553961,2688,314,134
167555809,2550,270,155
167556769,2574,293,136
167556841,3216,361,175
167557609,2994,332,167
167558449,3138,385,138
167559289,3114,354,165
167560009,2274,252,127
167560201,2850,329,146
167560801,2742,319,138
167561689,2412,272,130
167562049,2742,320,137
167562361,2532,302,120
167562481,2232,255,117
167563729,2976,343,153
167564329,2760,314,146
167565049,2964,334,160
167565721,2124,245,109
167567401,1890,212,103
167567761,2598,294,139
167568601,2688,302,146
167569249,2232,263,109
167569609,2748,316,142
167570449,3264,378,166
167571049,2280,274,106
167572441,2376,273,123
167572969,2274,251,128
167573401,1968,237,91
167575081,3066,353,158
167576161,1872,198,114
167576809,1974,241,88
167577841,2310,278,107
167578681,2262,259,118
167580121,2400,279,121
167580961,2970,348,147
167581201,3174,382,147
167581369,3216,357,179
167581849,2922,332,155
167581969,2658,304,139
167582521,2784,340,124
167582689,3444,382,192
167582881,2658,325,118
167583649,2142,248,109
167584321,2370,252,143
167584369,3390,390,175
167584489,3360,404,156
167584561,2082,247,100
167585329,2508,297,121
167585401,2352,255,137
167586049,2256,241,135
167586241,3222,377,160
167586841,3450,414,161
167586889,3486,384,197
167587561,2814,344,125
167588521,2568,305,123
167590201,2502,265,152
167591449,1950,226,99
167591929,2790,316,149
167592049,2496,301,115
167592289,2886,334,147
167592961,3060,355,155
167594569,2646,303,138
167595481,2292,262,120
167596801,2532,286,136
167597329,2454,283,126
167597761,3012,365,137
167597809,3000,348,152
167597929,3270,405,140
167598841,2436,312,94
167599009,2298,279,104
167599489,2718,300,153
167601169,2796,341,125
167601289,2826,327,144
167601361,3006,351,150
167602009,2820,319,151
167602969,2694,302,147
167603041,2382,288,109
167603641,3054,361,148
167603881,2100,243,107
167604049,3366,396,165
167606161,3258,386,157
167607169,3090,328,187
167607241,3348,415,143
167607409,3906,452,199
167607841,2670,332,113
167608009,3210,390,145
167608249,3390,380,185
167608921,2220,261,109
167609929,2430,279,126
167610241,3168,360,168
167612041,2208,254,114
167612881,2652,317,125
167613961,3006,349,152
167614729,2808,313,155
167614801,2598,317,116
167615281,2604,296,138
167615449,2586,293,138
167615641,2874,335,144
167616121,2646,293,148
167616289,2562,298,129
167616409,2286,258,123
167616961,2838,310,163
167617321,2550,302,123
167617921,2592,304,128
167619481,2940,317,173
167620681,2946,327,164
167621329,3696,437,179
167621449,2460,270,140
167622289,3018,346,157
167622361,2808,326,142
167623969,3222,361,176
167624209,2124,257,97
167624881,2250,273,102
167625529,2460,272,138
167625889,3402,415,152
167627209,2010,241,94
167627401,3456,401,175
167628001,3102,372,145
167629081,2358,259,134
167629921,3372,388,174
167630401,2418,275,128
167630569,3030,362,143
