p,ford,fI,fII
1437913,1986,238,93
1438009,792,90,42
1438033,996,110,56
1438057,1566,179,82
1438417,1410,159,76
1438537,1344,155,69
1438609,1266,134,77
1438681,990,119,46
1438729,1212,139,63
1438753,1278,150,63
1438849,1242,141,66
1438993,1386,163,68
1439017,1608,190,78
1439089,1098,119,64
1439161,1170,128,67
1439209,1332,154,68
1439233,1470,171,74
1439329,1212,137,65
1439377,984,108,56
1439401,1392,169,63
1439521,1428,172,66
1439833,1788,221,77
1439881,768,94,34
1440553,1350,141,84
1440577,1470,159,86
1440889,1140,136,54
1440913,1596,195,71
1440961,948,107,51
1441009,1266,143,68
1441057,1344,168,56
1441081,1230,128,77
1441201,1116,126,60
1441633,1194,143,56
1441681,1032,114,58
1441729,1038,123,50
1441849,1662,195,82
1442017,1284,143,71
1442209,1362,159,68
1442377,1542,190,67
1442641,720,76,44
1443073,1524,171,83
1443193,2388,294,104
1443529,1230,142,63
1443697,1410,160,75
1443817,1626,184,87
1443913,1272,158,54
1443961,1080,111,69
1444081,876,104,42
1444249,984,110,54
1444273,1500,169,81
1444441,1500,175,75
1444489,1266,130,81
1444633,1338,160,63
1444657,1632,186,86
1444753,1620,189,81
1444777,2130,248,107
1444801,990,112,53
1444873,1140,133,57
1444897,1272,144,68
1445137,912,104,48
1445161,774,99,30
1445329,1464,168,76
1445401,990,114,51
1445497,1608,177,91
1445569,972,104,58
1445593,1488,175,73
1445713,1638,212,61
1445929,1158,130,63
1445953,1170,136,59
1446001,1272,144,68
1446073,1356,163,63
1446097,1134,128,61
1446169,1404,150,84
1446409,1506,159,92
1446457,1656,194,82
1446673,1686,194,87
1446889,1422,154,83
1447009,1098,129,54
1447153,1644,191,83
1447273,1362,163,64
1447441,1068,121,57
1447561,1626,185,86
1447609,864,93,51
1447777,1374,170,59
1447969,1284,152,62
1448401,1278,134,79
1448449,906,98,53
1448497,1254,162,47
1448569,1020,109,61
1448593,1500,183,67
1448737,1368,163,65
1448761,1212,128,74
1448833,1164,128,66
1448857,1662,184,93
1448929,1242,132,75
1449001,852,91,51
1449121,912,108,44
1449169,1074,127,52
1449193,1254,149,60
1449241,1218,133,70
1449289,900,103,47
1449337,1626,195,76
1449361,636,82,24
1449577,1284,147,67
1449601,1098,133,50
1449649,996,109,57
1449673,1014,121,48
1449817,1338,147,76
1449841,1020,116,54
1449937,1332,160,62
1450177,1008,112,56
1450201,702,81,36
1450249,1008,112,56
1450297,1302,148,69
1450489,1332,152,70
1450513,990,118,47
1450753,1554,188,71
1450849,594,75,24
1450873,1128,128,60
1451041,1146,131,60
1451161,1380,151,79
1451209,1002,115,52
1451257,1608,184,84
1451521,1014,120,49
1451641,852,88,54
1451713,1320,149,71
1451833,1716,208,78
1451929,1158,136,57
1452169,1044,118,56
1452193,1446,155,86
1452433,1260,133,77
1452457,1656,205,71
1452553,1374,159,70
1452961,1146,137,54
1453009,1416,155,81
1453033,1266,158,53
1453057,1470,175,70
1453129,1326,149,72
1453201,1098,117,66
1453321,744,93,31
1453369,966,102,59
1453489,1230,142,63
1453513,1314,162,57
1453537,1254,148,61
1453609,1032,116,56
1453657,1188,135,63
1453681,1314,159,60
1453729,1038,106,67
1453897,1680,189,91
1454041,1008,123,45
1454209,936,103,53
1454377,1236,141,65
1454521,1272,144,68
1454569,858,93,50
1454689,1266,138,73
1454953,1662,193,84
1454977,1776,194,102
1455121,1254,149,60
1455193,1542,193,64
1455241,1188,144,54
1455361,972,118,44
1455409,1338,145,78
1455673,1530,177,78
1455697,1278,143,70
1455721,984,117,47
1455841,636,78,28
1456057,1224,138,66
1456321,834,87,52
1456393,1302,149,68
1456417,1668,192,86
1456537,1674,204,75
1456561,1068,118,60
1456633,1788,212,86
1456657,1782,217,80
1456921,678,90,23
1457161,1182,132,65
1457353,1494,184,65
1457497,1698,189,94
1457857,1068,132,46
1458049,1470,168,77
1458097,1218,144,59
1458169,1530,175,80
1458337,1578,169,94
1458409,882,91,56
1458433,1272,160,52
1458601,960,109,51
1458673,1692,208,74
1458697,1650,191,84
1458817,1848,200,108
1458841,1410,162,73
1459153,1146,131,60
1459177,1434,163,76
1459369,1050,118,57
1459537,1170,136,59
1459609,1338,150,73
1459681,1014,113,56
1459849,1302,141,76
1459873,1404,165,69
1459921,1200,140,60
1459993,1884,236,78
1460089,1404,164,70
1460161,1068,124,54
1460233,1218,140,63
1460281,720,77,43
1460377,1296,147,69
1460497,1518,178,75
1460593,1158,151,42
1460617,1392,168,64
1460737,1548,182,76
1460857,1392,170,62
1461001,1350,156,69
1461073,1446,149,92
1461169,1278,140,73
1461193,2112,262,90
1461289,1236,138,68
1461409,714,76,43
1461553,1386,154,77
1461601,726,77,44
1461697,1368,156,72
1461769,834,89,50
1461913,1704,194,90
1462009,1374,139,90
1462033,1320,151,69
1462057,966,113,48
1462249,1218,145,58
1462801,1020,119,51
1462873,1638,191,82
1462897,1320,158,62
1463089,876,95,51
1463113,1038,117,56
1463233,1236,143,63
1463257,1686,198,83
1463353,1590,200,65
1463521,1308,148,70
1463569,1338,145,78
1463617,990,108,57
1463641,834,88,51
1463857,1470,167,78
1463953,1146,137,54
1464049,1818,209,94
1464241,840,103,37
1464289,1206,136,65
1464481,1026,115,56
1464649,1488,167,81
1464721,1218,146,57
1464769,1014,120,49
1464817,1452,175,67
1464961,762,80,47
1465081,1248,129,79
1465129,966,108,53
1465249,948,98,60
1465273,1818,226,77
1465393,1362,158,69
1465441,1146,123,68
1465561,1206,131,70
1465729,1284,149,65
1465777,1380,156,74
1465801,1020,114,56
1465993,1512,183,69
1466137,1278,150,63
1466329,1344,162,62
1466449,1284,145,69
1466473,1314,149,70
1466713,1650,204,71
1466833,996,120,46
1466929,882,95,52
1466953,1650,193,82
1467001,1218,125,78
1467097,1752,211,81
1467121,1548,166,92
1467217,1050,123,52
1467241,912,109,43
1467337,1458,173,70
1467553,1734,230,59
1467673,1488,180,68
1467889,1038,115,58
1467913,1566,194,67
1467937,1080,126,54
1468513,1272,153,59
1468561,1146,125,66
1468633,1518,158,95
1468657,1230,141,64
1468729,1326,141,80
1468801,750,82,43
1468897,1158,134,59
1468921,1002,108,59
1468969,1194,143,56
1469161,744,83,41
1469257,1116,133,53
1469521,744,84,40
1469569,1218,127,76
1469641,1470,170,75
1469761,1314,148,71
1469833,1344,158,66
1469857,1074,118,61
1469977,1458,165,78
1470193,1092,122,60
1470241,1188,134,64
1470289,1458,167,76
1470529,876,88,58
1470577,1434,170,69
1470817,1800,221,79
1470841,708,79,39
1470913,1518,168,85
1471033,1542,172,85
1471177,1284,157,57
1471297,1188,129,69
1471321,1122,120,67
1471441,996,111,55
1471513,1386,161,70
1471633,1494,196,53
1471681,960,106,54
1472017,1446,160,81
1472041,1134,126,63
1472137,1344,163,61
1472209,930,109,46
1472257,1308,159,59
1472689,786,88,43
1472857,1248,136,72
1472929,1146,128,63
1472953,1398,147,86
1473049,858,93,50
1473097,2064,247,97
1473193,1428,168,70
1473529,1230,138,67
1473553,1422,164,73
1473601,1362,140,87
1473649,1002,113,54
1473793,1062,128,49
1473841,1200,139,61
1473937,1386,164,67
1473961,960,102,58
1474129,1248,150,58
1474177,1590,197,68
1474321,852,97,45
1474441,1050,115,60
1474489,1002,111,56
1474633,1434,172,67
1474849,1560,180,80
1474873,1524,166,88
1475017,1662,212,65
1475113,1176,153,43
1475137,1158,139,54
1475233,1464,175,69
1475281,1236,134,72
1475401,1500,157,93
1475737,1884,220,94
1475833,1668,213,65
1475953,1638,182,91
1476001,978,114,49
1476073,1128,138,50
1476169,1218,129,74
1476193,1584,182,82
1476217,1482,182,65
1476457,1296,154,62
1476529,1350,154,71
1476649,1218,131,72
1476793,1908,229,89
1476817,1488,161,87
1476913,1080,122,58
1476961,1086,123,58
1477081,864,101,43
1477321,1182,132,65
1477369,990,106,59
1477393,1530,181,74
1477513,1458,166,77
1477897,1158,128,65
1478017,1434,176,63
1478089,1176,126,70
1478161,1164,125,69
1478209,1362,153,74
1478353,1602,197,70
1478593,1062,124,53
1478689,696,80,36
1478809,1230,142,63
1478857,1494,177,72
1478929,1008,107,61
1479073,1218,145,58
1479193,1266,148,63
1479217,1398,172,61
1479409,966,105,56
1479481,1314,153,66
1479553,1338,151,72
1479721,1044,128,46
1479817,1362,166,61
1479913,1380,173,57
1479937,1842,216,91
1480153,2010,227,108
1480201,1290,157,58
1480273,1350,155,70
1480321,1110,115,70
1480393,1374,160,69
1480417,1356,154,72
1480561,1038,115,58
1481041,756,81,45
1481113,1092,137,45
1481257,1296,156,60
1481281,900,102,48
1481353,1278,162,51
1481377,1374,162,67
1481497,1308,159,59
1481881,1044,121,53
1482049,1086,129,52
1482121,864,88,56
1482193,1386,161,70
1482289,1050,120,55
1482337,1362,156,71
1482457,1404,144,90
1482577,1710,197,88
1482889,834,87,52
1482937,1356,160,66
1483177,1764,208,86
1483249,1116,135,51
1483393,1548,185,73
1483561,870,99,46
1483633,1476,182,64
1483681,1056,121,55
1483969,1248,148,60
1484137,1230,136,69
1484209,1278,144,69
1484233,1698,199,84
1484257,1734,197,92
1484281,1308,146,72
1484377,1584,191,73
1484449,1092,125,57
1484473,1158,125,68
1484737,924,99,55
1484929,1110,110,75
1485049,1128,132,56
1485193,1332,144,78
1485433,1470,163,82
1485721,1308,143,75
1485793,1806,206,95
1485889,1374,150,79
1485937,1722,199,88
1486057,1536,190,66
1486081,684,82,32
1486153,1212,144,58
1486249,1134,135,54
1486297,1206,153,48
1486321,1092,118,64
1486561,1122,135,52
1486609,1350,167,58
1486777,1812,210,92
1486873,1518,173,80
1487113,1314,151,68
1487401,990,115,50
1487569,1506,173,78
1487593,1398,157,76
1487641,612,69,33
1487713,1470,172,73
1487809,1098,126,57
1487953,1380,153,77
1487977,1368,162,66
1488073,1716,192,94
1488121,1536,175,81
1488241,1422,170,67
1488337,1614,186,83
1488433,1404,164,70
1488481,1062,129,48
1488577,1350,161,64
1488793,1218,141,62
1489009,1020,110,60
1489057,1440,182,58
1489129,1338,156,67
1489153,1128,135,53
1489177,1710,188,97
1489249,1050,105,70
1489297,1680,202,78
1489321,954,105,54
1489393,1518,176,77
1489441,1542,184,73
1489513,1332,174,48
1489561,1416,152,84
1489633,1422,173,64
1489729,1356,150,76
1489753,1344,146,78
1490089,1494,168,81
1490161,1086,109,72
1490233,1560,191,69
1490257,1476,170,76
1490329,942,105,52
1490353,2148,247,111
1490641,1170,119,76
1490737,1362,143,84
1490833,1488,174,74
1490953,1308,167,51
1491001,936,108,48
1491097,1932,224,98
1491241,1212,132,70
1491577,2346,289,102
1491601,834,98,41
1491649,1056,121,55
1491769,1506,160,91
1491913,1722,213,74
1491961,1050,103,72
1492009,1080,111,69
1492177,1320,164,56
1492201,1146,110,81
1492273,1176,134,62
1492417,1374,150,79
1492657,1434,170,69
1492801,1080,129,51
1492873,1770,204,91
1492969,768,87,41
1492993,1194,146,53
1493257,2172,269,93
1493281,1464,154,90
1493329,1230,147,58
1493377,1422,161,76
1493449,942,99,58
1493473,1206,142,59
1493617,1794,213,86
1493641,1020,120,50
1493929,1170,133,62
1494049,1176,141,55
1494289,1380,153,77
1494313,1512,190,62
1494481,1086,111,70
1494697,1290,154,61
1494937,1518,171,82
1495009,1290,149,66
1495177,1764,208,86
1495297,1542,180,77
1495321,864,84,60
1495369,888,104,44
1495489,1212,133,69
1495561,672,82,30
1495633,1638,187,86
1495777,1560,183,77
1495993,1896,223,93
1496353,1248,149,59
1496569,1254,136,73
1496641,1182,126,71
1497049,798,93,40
1497121,1296,136,80
1497193,1482,177,70
1497289,1440,161,79
1497313,1578,188,75
1497337,1332,156,66
1497577,1596,190,76
1497673,1308,154,64
1497721,1008,110,58
1497841,816,93,43
1497961,1104,126,58
1498009,1296,155,61
1498129,1356,155,71
1498153,1374,158,71
1498417,1740,204,86
1498489,1026,109,62
1498513,1284,171,43
1498561,804,89,45
1498729,834,92,47
1498801,1164,133,61
1498921,1422,166,71
1498969,1740,205,85
1498993,1410,168,67
1499041,930,107,48
1499161,1092,116,66
1499257,1476,164,82
1499353,1212,151,51
1499497,1626,193,78
1499521,660,68,42
1499569,1146,134,57
1499593,1656,191,85
1499713,1368,149,79
1499857,1380,165,65
1499881,1482,170,77
1499977,1356,162,64
1500073,1104,119,65
1500241,984,101,63
1500337,1434,157,82
1500409,786,86,45
1500529,1206,147,54
1500649,1134,124,65
1500769,714,82,37
1500817,1500,180,70
1500937,1458,170,73
1501009,1128,118,70
1501081,810,95,40
1501177,1578,192,71
1501369,954,119,40
1501441,1002,118,49
1501561,930,101,54
1501681,1248,155,53
1501777,1494,173,76
1501849,1488,161,87
1501873,1608,185,83
1501897,1770,199,96
1501921,810,84,51
1502041,1374,151,78
1502161,1296,151,65
1502209,924,105,49
1502233,2058,263,80
1502329,1362,138,89
1502569,1620,187,83
1502689,1140,120,70
1502929,1098,128,55
1503049,1332,157,65
1503169,1308,152,66
1503241,1314,153,66
1503529,1206,122,79
1503721,936,107,49
1503913,1416,169,67
1503937,1188,146,52
1503961,1236,142,64
1504033,1338,161,62
1504057,1164,136,58
1504297,1662,200,77
1504417,1638,181,92
1504513,1656,191,85
1504537,1344,148,76
1504609,1182,128,69
1504681,1548,181,77
1504777,1530,181,74
1504801,606,67,34
1504969,1308,146,72
1505089,1230,145,60
1505137,1806,216,85
1505209,1044,115,59
1505353,1392,164,68
1505521,858,98,45
1505737,1194,151,48
1505761,1272,136,76
1505929,1068,118,60
1505953,894,112,37
1506121,1248,144,64
1506433,1428,174,64
1506457,1470,171,74
1506553,1704,186,98
1506649,714,75,44
1506697,1728,206,82
1506721,1458,167,76
1506889,1674,190,89
1507057,1314,150,69
1507153,1296,156,60
1507321,1134,121,68
1507369,1416,149,87
1507609,1266,137,74
1507657,2214,264,105
1507729,1440,154,86
1507921,1296,151,65
1507993,1614,189,80
1508113,1206,135,66
1508281,1080,119,61
1508401,1566,171,90
1508449,1446,167,74
1508473,1422,168,69
1508833,1116,123,63
1508929,906,107,44
1508953,1176,138,58
1508977,1344,156,68
1509097,1434,157,82
1509289,1260,132,78
1509457,1524,165,89
1509553,1440,176,64
1509841,1176,134,62
1509913,1446,170,71
1509961,1368,165,63
1510057,1848,219,89
1510273,1350,162,63
1510321,1128,126,62
1510393,1710,205,80
1510417,1572,173,89
1510489,1116,125,61
1510681,1038,113,60
1510753,1566,182,79
1510777,1194,131,68
1510897,1578,185,78
1510921,996,118,48
1511017,1452,166,76
1511233,1278,146,67
1511329,1254,130,79
1511449,948,93,65
1511569,1332,163,59
1511617,1824,210,94
1511689,798,90,43
1511737,2022,242,95
1511953,1056,122,54
1511977,1806,220,81
1512097,1008,115,53
1512169,1290,146,69
1512241,1110,124,61
1512289,960,118,42
1512361,1296,140,76
1512481,930,112,43
1512817,1392,156,76
1512961,1164,132,62
1513033,972,109,53
1513273,1452,165,77
1513321,1428,160,78
1513417,1434,157,82
1513441,1212,137,65
1513489,1596,175,91
1513537,1650,183,92
1513609,1374,166,63
1513657,1764,214,80
1513777,1296,135,81
1513921,1266,136,75
1514209,972,109,53
1514329,1314,158,61
1514497,1422,156,81
1514593,1770,213,82
1514713,1452,179,63
1515049,1164,125,69
1515169,1194,145,54
1515313,1674,211,68
1515697,1392,167,65
1515721,786,85,46
1515817,1314,166,53
1515841,1320,164,56
1515961,1596,184,82
1516129,984,105,59
1516153,1506,177,74
1516369,1266,149,62
1516393,1512,173,79
1516441,1188,136,62
1516513,1590,180,85
1516609,1338,143,80
1516633,1374,168,61
1516657,1272,144,68
1516681,1074,119,60
1516897,1686,184,97
1517161,1086,123,58
1517209,882,99,48
1517377,1110,126,59
1517401,1104,123,61
1517449,1494,187,62
1517521,714,78,41
1517569,888,94,54
1517689,1374,148,81
1517713,1806,206,95
1517881,798,74,59
1518001,702,77,40
1518313,1176,137,59
1518337,1170,135,60
1518481,1104,118,66
1518553,1470,172,73
1518577,1620,203,67
1519129,1134,125,64
1519153,1494,173,76
1519201,1206,154,47
1519417,984,107,57
1519561,1266,148,63
1519657,1410,157,78
1519729,996,107,59
1520329,1380,167,63
1520401,678,82,31
1520473,2154,251,108
1520689,864,92,52
1521049,990,106,59
1521193,1470,174,71
1521217,1230,136,69
1521241,1110,126,59
1521337,1590,187,78
1521361,1152,129,63
1521649,1164,132,62
1521673,1428,166,72
1521769,1428,167,71
1521913,1578,187,76
1521937,1602,178,89
1522009,1212,135,67
1522057,1398,167,66
1522153,1698,205,78
1522201,1206,143,58
1522249,720,89,31
1522321,1188,137,61
1522369,1452,159,83
1522681,1134,119,70
1522897,1434,172,67
1523089,804,88,46
1523161,1152,131,61
1523233,1380,154,76
1523281,942,103,54
1523329,1344,158,66
1523377,1176,133,63
1523521,1146,128,63
1523569,1194,138,61
1523617,1554,185,74
1523737,1416,171,65
1523953,1164,147,47
1524073,1452,171,71
1524097,1224,153,51
1524217,1596,177,89
1524241,1104,121,63
1524337,1332,148,74
1524361,1218,140,63
1524409,1458,164,79
1524433,1320,167,53
1524529,1710,191,94
1524697,1446,162,79
1524841,1500,177,73
1525033,1278,132,81
1525057,1080,125,55
1525273,1284,153,61
1525297,1362,170,57
1525561,924,104,50
1525609,1254,148,61
1525633,1410,156,79
1525729,1038,111,62
1525873,1812,208,94
1525921,1134,126,63
1525969,1014,109,60
1526089,1542,168,89
1526377,1716,204,82
1526401,1116,125,61
1526449,972,103,59
1526521,1698,184,99
1526641,894,105,44
1526929,1500,178,72
1526977,1374,160,69
1527121,1416,172,64
1527289,954,108,51
1527313,1434,167,72
1527457,1464,166,78
1527529,1452,153,89
1527553,1020,118,52
1527577,1374,170,59
1527769,918,87,66
1527793,1140,140,50
1528321,1086,117,64
1528441,1242,141,66
1528537,1794,219,80
1528609,1416,169,67
1528633,1872,232,80
1528897,1752,209,83
1528993,1524,181,73
1529041,1572,182,80
1529089,726,80,41
1529233,1524,166,88
1529377,1674,189,90
1529401,1176,132,64
1529449,1194,136,63
1529761,942,104,53
1529977,1260,149,61
1530073,1536,171,85
1530097,2028,227,111
1530313,1740,206,84
1530409,930,111,44
1530457,1356,151,75
1530553,1470,186,59
1530601,1380,158,72
1530721,1020,112,58
1530913,1260,155,55
1530937,1386,163,68
1531081,1908,234,84
1531129,1464,162,82
1531297,1092,128,54
1531561,1194,134,65
1531633,1482,168,79
1531657,1428,168,70
1531681,1272,132,80
1531729,852,93,49
1531897,1452,165,77
1532017,1416,164,72
1532161,954,113,46
1532257,1122,129,58
1532353,1062,120,57
1532449,972,112,50
1532593,1692,203,79
1532833,1074,127,52
1532929,1194,143,56
1533313,1050,127,48
1533457,1182,128,69
1533481,1158,127,66
1533673,1398,163,70
1533793,1554,184,75
1533817,1854,218,91
1533841,714,72,47
1533937,1560,183,77
1534081,1230,130,75
1534153,1380,153,77
1534321,1098,126,57
1534513,1320,159,61
1534609,1560,179,81
1534633,1230,147,58
1534657,1728,198,90
1534873,1962,232,95
1534921,1272,134,78
1534969,1050,118,57
1534993,1722,199,88
1535041,990,105,60
1535137,1278,158,55
1535353,1248,142,66
1535377,1350,162,63
1535473,1314,158,61
1535497,1626,199,72
1535689,774,88,41
1535761,1122,120,67
1535857,1344,164,60
1535929,1602,188,79
1536049,1236,138,68
1536097,1398,156,77
1536121,1344,150,74
1536553,1326,161,60
1536649,942,108,49
1536673,1338,166,57
1536793,1536,176,80
1536889,894,102,47
1536961,1278,138,75
1537153,1410,173,62
1537177,1644,181,93
1537369,1248,149,59
1537441,1236,132,74
1537489,1476,177,69
1537513,1806,232,69
1537561,1104,117,67
1537681,1284,150,64
1537729,1266,144,67
1537801,1134,116,73
1537897,1602,191,76
1537969,1062,111,66
1538233,2118,258,95
1538281,1236,142,64
1538353,1362,165,62
1538473,1506,176,75
1538569,1086,117,64
1538617,1236,139,67
1539049,1086,130,51
1539073,1596,183,83
1539193,2016,234,102
1539217,1062,119,58
1539313,1416,164,72
1539649,1224,140,64
1539721,1068,114,64
1539793,1524,186,68
1539913,1380,173,57
1539961,1398,147,86
1540009,930,102,53
1540153,1416,165,71
1540177,1146,137,54
1540249,1056,129,47
1540321,1062,113,64
1540681,978,116,47
1540753,1566,186,75
1540849,1110,128,57
1540873,1782,206,91
1540969,1188,129,69
1541209,1596,192,74
1541377,1062,121,56
1541497,1620,185,85
1541689,1542,171,86
1541809,966,123,38
1542193,1284,135,79
1542217,2142,258,99
1542361,966,112,49
1542433,1032,116,56
1542841,942,107,50
1542889,1488,181,67
1543033,1680,209,71
1543081,1044,101,73
1543393,1098,131,52
1543417,1218,142,61
1543441,828,92,46
1543489,1350,156,69
1543513,1446,167,74
1543537,1254,146,63
1543777,1374,167,62
1544113,1350,166,59
1544209,1362,151,76
1544449,978,104,59
1544929,1002,101,66
1545001,1536,171,85
1545073,1404,166,68
1545097,1338,160,63
1545121,972,105,57
1545169,1398,160,73
1545217,1854,225,84
1545241,1200,125,75
1545361,1044,117,57
1545433,1968,242,86
1545529,1686,203,78
1545553,1158,133,60
1545769,882,96,51
1545913,1314,158,61
1546033,1572,170,92
1546057,1524,175,79
1546081,1212,131,71
1546273,1176,131,65
1546297,1488,186,62
1546393,1374,159,70
1546537,1434,158,81
1546729,1200,127,73
1546873,1314,152,67
1546969,1242,143,64
1547257,1638,190,83
1547449,1266,148,63
1547521,1062,104,73
1547593,1512,176,76
1547641,1020,114,56
1547713,1314,159,60
1547857,1398,162,71
1547881,1212,139,63
1547929,1272,161,51
1548073,1392,167,65
1548097,1476,168,78
1548121,858,90,53
1548409,756,84,42
1548433,1578,186,77
1548553,1584,188,76
1548577,1272,153,59
1548721,1218,136,67
1548769,1080,118,62
1548793,1416,158,78
1548913,1098,127,56
1548961,1098,132,51
1549033,1464,171,73
1549081,906,96,55
1549129,966,95,66
1549321,690,77,38
1549369,1734,187,102
1549417,1314,152,67
1549489,1476,176,70
1549609,1248,139,69
1549657,1344,151,73
1549897,1746,208,83
1549921,1332,144,78
1550161,1344,157,67
1550209,1278,147,66
1550233,1284,146,68
1550257,1260,143,67
1550377,1872,215,97
1550401,1212,141,61
1550449,1098,117,66
1550617,1938,220,103
1550737,2010,249,86
1551001,864,100,44
1551049,1464,170,74
1551241,1158,127,66
1551289,1128,128,60
1551577,1590,189,76
1551601,1596,190,76
1551793,1260,144,66
1551889,1350,140,85
1551961,1446,159,82
1552297,2400,271,129
1552393,1668,201,77
1552417,1242,141,66
1552513,1056,124,52
1552561,1212,143,59
1552657,1608,193,75
1553017,1164,123,71
1553089,1410,157,78
1553281,1014,121,48
1553329,1194,135,64
1553401,1404,152,82
1553737,1674,201,78
1553809,1242,133,74
1554073,1368,159,69
1554169,1332,167,55
1554193,1326,148,73
1554529,942,97,60
1554697,1506,180,71
1554841,744,85,39
1554913,1692,204,78
1555033,990,129,36
1555129,840,108,32
1555153,1314,153,66
1555249,1062,119,58
1555633,1362,165,62
1555657,1596,190,76
1555969,1140,136,54
1556017,1206,143,58
1556329,1296,130,86
1556449,1206,141,60
1556473,1488,183,65
1556641,924,105,49
1556761,1452,167,75
1556881,852,107,35
1556977,1218,140,63
1557001,1014,118,51
1557289,1254,140,69
1557313,1626,202,69
1557337,1680,204,76
1557433,1746,210,81
1557481,948,108,50
1557649,1080,121,59
1557769,1140,126,64
1557889,858,95,48
1558009,1440,162,78
1558129,1278,155,58
1558177,1488,169,79
1558201,1056,119,57
1558321,1170,139,56
1558561,852,103,39
1558681,1326,152,69
1558729,1020,110,60
1558873,1284,158,56
1559017,1650,190,85
1559113,1392,162,70
1559161,1020,117,53
1559209,1332,162,60
1559281,1212,129,73
1559329,1392,149,83
1559449,1026,121,50
1559473,1584,193,71
1559521,1014,112,57
1559617,1452,174,68
1559689,1230,139,66
1559713,1086,128,53
1560049,846,99,42
1560121,1326,148,73
1560193,1746,204,87
1560217,1224,145,59
1560241,780,93,37
1560289,1380,155,75
1560313,1992,215,117
1560409,1320,143,77
1560457,1530,178,77
1560529,1158,147,46
1560673,1242,144,63
1560817,1656,201,75
1560913,1302,143,74
1561393,1320,150,70
1561537,1608,186,82
1561633,1338,157,66
1561657,1596,174,92
1561753,1692,223,59
1561801,1212,143,59
1562089,1374,144,85
1562377,2142,253,104
1562593,1392,167,65
1562713,1482,185,62
1562833,1740,207,83
1563097,2334,262,127
1563217,1536,176,80
1563409,816,92,44
1563433,1470,185,60
1563481,1590,173,92
1563577,1038,115,58
1563649,1482,176,71
1563817,1374,164,65
1563937,1236,134,72
1564081,912,105,47
1564369,792,93,39
1564393,1356,162,64
1564417,1440,170,70
1564657,1206,142,59
1564729,1104,114,70
1564777,1284,145,69
1564921,900,111,39
1564993,1320,161,59
1565017,1452,176,66
1565041,744,85,39
1565209,1086,120,61
1565233,1434,167,72
1565281,744,92,32
1565521,1236,141,65
1565569,978,113,50
1565737,1560,186,74
1565833,1914,232,87
1565929,870,99,46
1566049,900,117,33
1566121,1368,161,67
1566217,1158,142,51
1566289,1062,112,65
1566529,1392,146,86
1566577,1428,173,65
1566673,1482,178,69
1566769,846,91,50
1566793,1248,150,58
1566889,870,97,48
1566937,1176,138,58
1567057,1590,178,87
1567249,1350,147,78
1567297,1230,143,62
1567513,1746,220,71
1567729,1092,128,54
1568041,870,101,44
1568257,1536,173,83
1568353,1098,121,62
1568377,1494,167,82
1568449,888,99,49
1568521,1248,134,74
1568977,1362,160,67
1569097,2088,244,104
1569121,930,113,42
1569241,1458,167,76
1569289,1134,126,63
1569553,1842,219,88
1569649,966,108,53
1569793,1686,189,92
1569817,1428,164,74
1569889,1464,160,84
1569937,1500,165,85
1569961,1206,137,64
1570081,1260,152,58
1570633,1194,141,58
1570729,1290,142,73
1570753,1614,188,81
1570873,1428,167,71
1570897,1764,208,86
1571113,1482,190,57
1571137,1296,162,54
1571209,1524,170,84
1571233,1230,127,78
1571329,936,104,52
1571377,1368,156,72
1571569,1404,160,74
1571761,948,101,57
1571833,1362,170,57
1571881,1014,105,64
1571929,1134,141,48
1571953,1356,163,63
1572097,1482,170,77
1572217,1242,143,64
1572433,1374,169,60
1572577,1374,165,64
1572841,1206,140,61
1573009,762,82,45
1573057,1194,135,64
1573081,1530,169,86
1573153,1482,171,76
1573753,1392,175,57
1573921,1548,170,88
1573969,1128,135,53
1574137,1650,175,100
1574161,966,114,47
1574401,1134,121,68
1574569,1134,115,74
1574737,1320,156,64
1574857,1818,226,77
1574953,1224,143,61
1575289,930,104,51
1575337,1494,167,82
1575433,1266,157,54
1575481,1290,152,63
1575697,1710,220,65
1575817,1428,153,85
1575913,1362,154,73
1575961,954,118,41
1576033,1872,215,97
1576177,1482,175,72
1576321,1506,172,79
1576417,1854,215,94
1576537,1230,155,50
1576777,1686,195,86
1576849,1254,137,72
1576921,1278,138,75
1577137,1044,122,52
1577353,1380,164,66
1577377,1464,159,85
1577449,1308,131,87
1577689,924,99,55
1578001,1386,152,79
1578169,1536,180,76
1578193,1194,141,58
1578217,1350,159,66
1578289,1206,130,71
1578361,1344,146,78
1578553,1200,131,69
1578769,1098,122,61
1578793,1218,151,52
1578961,1302,149,68
1579009,1308,158,60
1579057,1542,200,57
1579297,1446,158,83
1579321,900,101,49
1579561,1158,124,69
1579609,1266,143,68
1579873,1182,143,54
1579969,1482,181,66
1579993,1722,208,79
1580041,1092,130,52
1580521,1668,197,81
1580617,1710,190,95
1580713,1422,173,64
1580737,1092,125,57
1580977,1626,198,73
1581169,1320,151,69
1581193,1668,188,90
1581553,1014,119,50
1581577,1944,226,98
1581649,1302,139,78
1581673,1140,144,46
1581721,948,109,49
1581889,744,97,27
1582033,1524,180,74
1582081,1152,130,62
1582177,1314,141,78
1582297,1572,173,89
1582393,2070,256,89
1582489,1368,142,86
1582729,1164,141,53
1582753,1326,155,66
1583089,1122,117,70
1583161,1296,147,69
1583233,1092,123,59
1583353,1464,178,66
