p,ford,fI,fII
1000788961,3672,435,177
1000789129,3252,384,158
1000789561,4218,460,243
1000790809,5124,594,260
1000791289,3834,475,164
1000791481,3894,458,191
1000792129,3744,431,193
1000792321,2820,319,151
1000792801,4008,462,206
1000793809,3582,411,186
1000793929,3618,434,169
1000794001,3876,415,231
1000794841,3672,429,183
1000795681,4188,514,184
1000796161,3060,355,155
1000797121,2844,337,137
1000797289,4080,481,199
1000798849,3924,474,180
1000798969,3978,474,189
1000800721,4074,487,192
1000801201,3024,333,171
1000802401,3426,405,166
1000803049,3162,372,155
1000803241,3462,382,195
1000803409,4056,460,216
1000803841,3510,387,198
1000804249,3546,430,161
1000804729,2862,342,135
1000805401,3762,441,186
1000806409,3552,414,178
1000806529,3756,427,199
1000806601,4188,496,202
1000806769,3498,379,204
1000807369,4302,502,215
1000807921,3126,364,157
1000808041,3336,383,173
1000808881,4332,506,216
1000809289,3834,469,170
1000809721,3258,406,137
1000809889,4050,461,214
1000810609,4620,528,242
1000810729,3912,467,185
1000810969,3258,396,147
1000812121,3486,368,213
1000813081,3612,425,177
1000814161,4422,521,216
1000814329,4818,547,256
1000814761,3432,404,168
1000814929,4002,466,201
1000815601,2838,315,158
1000816321,3708,445,173
1000816489,3744,433,191
1000816681,3894,447,202
1000817161,3990,477,188
1000817281,3648,398,210
1000817449,4056,484,192
1000818001,2826,338,133
1000818361,3060,352,158
1000818529,4056,460,216
1000819681,2784,329,135
1000820641,4098,492,191
1000821361,3066,350,161
1000821649,3768,473,155
1000821721,3708,397,221
1000822201,3978,480,183
1000822489,3582,405,192
1000822561,4254,509,200
1000822729,3030,344,161
1000823041,3186,369,162
1000823569,3432,388,184
1000824241,3468,424,154
1000824889,3762,433,194
1000825081,4314,504,215
1000825729,3498,391,192
1000826689,4068,485,193
1000827361,3402,398,169
1000827601,3258,396,147
1000828921,3390,390,175
1000829881,4194,477,222
1000831609,4116,491,195
1000833121,4638,545,228
1000833241,4050,484,191
1000834129,2898,335,148
1000834801,3912,458,194
1000835761,3474,407,172
1000836841,3030,370,135
1000837609,3486,428,153
1000837681,4458,509,234
1000838521,3810,466,169
1000839841,3540,409,181
1000841689,3246,376,165
1000844041,4482,516,231
1000844161,3024,357,147
1000844881,3834,411,228
1000845409,4104,509,175
1000845889,4974,593,236
1000847929,3720,438,182
1000848241,3168,357,171
1000848601,3606,407,194
1000850041,3540,432,158
1000850089,3858,454,189
1000850281,4176,475,221
1000850449,3978,470,193
1000850761,3066,358,153
1000850881,3654,417,192
1000851121,3648,420,188
1000851289,4074,474,205
1000851889,3246,385,156
1000852729,4362,523,204
1000853281,3282,380,167
1000853401,3306,356,195
1000853641,4560,560,200
1000855321,3312,392,160
1000855489,4158,492,201
1000856641,3360,379,181
1000856761,4482,517,230
1000858009,4236,484,222
1000858321,3168,371,157
1000858609,3414,410,159
1000858849,3150,384,141
1000859449,3852,464,178
1000860529,3666,441,170
1000861129,3498,393,190
1000861801,4626,525,246
1000862041,3408,407,161
1000862209,3594,394,205
1000863481,3834,451,188
1000863529,3960,459,201
1000863649,3234,386,153
1000864369,3828,468,170
1000865881,4602,558,209
1000866001,3114,353,166
1000867081,4170,466,229
1000867249,4104,490,194
1000867561,3354,379,180
1000867729,3198,361,172
1000868521,3504,388,196
1000869769,3510,391,194
1000870081,3168,348,180
1000870441,4884,571,243
1000871281,3540,425,165
1000871449,4272,503,209
1000871881,3840,464,176
1000872889,2880,340,140
1000873561,3354,403,156
1000873801,2688,320,128
1000875241,3234,379,160
1000875409,3822,421,216
1000875649,3468,421,157
1000875961,3450,425,150
1000876081,3516,411,175
1000876249,4998,608,225
1000877089,3048,347,161
1000877641,3672,421,191
1000877929,3666,428,183
1000878001,4056,473,203
1000878481,3546,402,189
1000878841,4350,513,212
1000879681,3942,455,202
1000880281,3810,458,177
1000880329,3174,372,157
1000880449,4464,545,199
1000880521,3234,396,143
1000881169,3942,477,180
1000881529,4446,523,218
1000882009,3552,408,184
1000882801,3396,396,170
1000882849,3870,438,207
1000884361,3696,429,187
1000884481,3486,421,160
1000884529,4038,471,202
1000885201,3954,465,194
1000885321,3978,465,198
1000886209,3660,431,179
1000887001,2718,304,149
1000887409,3456,406,170
1000887721,4464,569,175
1000889401,3702,420,197
1000891081,3030,342,163
1000892281,4362,501,226
1000892881,3516,419,167
1000892929,3936,454,202
1000893721,2784,312,152
1000893889,3972,457,205
1000894129,3498,410,173
1000894561,4644,577,197
1000894729,3822,432,205
1000894969,3762,423,204
1000895641,4164,503,191
1000896241,4482,514,233
1000896289,3618,410,193
1000896409,3996,499,167
1000897081,4554,553,206
1000897129,4098,487,196
1000897489,3882,452,195
1000897801,3858,441,202
1000898329,4134,492,197
1000898641,3678,424,189
1000898809,3042,313,194
1000899001,4518,548,205
1000900009,4212,495,207
1000900321,2634,307,132
1000900609,3306,418,133
1000902961,2802,345,122
1000903801,4152,517,175
1000904209,3960,465,195
1000904689,3336,409,147
1000904881,3030,354,151
1000905721,3534,407,182
1000907569,3918,452,201
1000908169,3270,393,152
1000908241,3960,471,189
1000909849,3798,466,167
1000910689,3882,452,195
1000910761,3714,409,210
1000910929,3786,432,199
1000911361,4194,488,211
1000911529,3540,426,164
1000912201,3126,347,174
1000912921,3660,428,182
1000913449,4224,514,190
1000914289,5436,628,278
1000914769,3924,459,195
1000915609,3810,462,173
1000916281,3234,384,155
1000916401,4098,458,225
1000917649,4698,572,211
1000918249,2850,329,146
1000918921,3624,425,179
1000920001,2946,344,147
1000920649,3624,454,150
1000920841,4464,532,212
1000921321,2862,337,140
1000922161,4362,521,206
1000922521,3408,388,180
1000923289,3252,370,172
1000924129,4200,487,213
1000924801,3348,397,161
1000924849,3468,409,169
1000925041,3810,452,183
1000925521,3600,419,181
1000925641,2370,273,122
1000926049,4626,534,237
1000926649,3792,427,205
1000927321,2982,336,161
1000929889,3840,440,200
1000930009,3426,407,164
1000930081,4122,484,203
1000930729,4278,511,202
1000930921,4140,487,203
1000932241,2454,282,127
1000934281,2772,330,132
1000935049,2910,339,146
1000936561,3750,425,200
1000937401,3858,464,179
1000937569,3468,410,168
1000939249,3792,449,183
1000940329,3084,341,173
1000940641,3276,381,165
1000942009,4602,551,216
1000944361,3528,407,181
1000944961,3528,442,146
1000945009,3132,368,154
1000945681,3762,430,197
1000946521,3150,368,157
1000947361,4068,476,202
1000947529,3876,467,179
1000949161,4044,458,216
1000949569,4164,476,218
1000949881,3888,432,216
1000950241,3672,432,180
1000951249,2604,290,144
1000951921,3948,477,181
1000952089,3834,458,181
1000952929,3018,347,156
1000953361,3246,368,173
1000953529,4404,545,189
1000954369,2694,305,144
1000955209,4746,583,208
1000955281,3990,452,213
1000955881,4002,464,203
1000956769,3804,450,184
1000957129,3672,427,185
1000957609,4896,566,250
1000957801,3720,435,185
1000958281,3576,413,183
1000959649,4398,511,222
1000960801,3534,392,197
1000961161,3930,462,193
1000961329,3666,418,193
1000961809,2946,338,153
1000962841,4992,588,244
1000964281,3210,376,159
1000964521,3912,446,206
1000965001,2832,323,149
1000965529,3216,369,167
1000966009,4086,494,187
1000966201,3954,432,227
1000967041,3936,449,207
1000967689,4332,487,235
1000968049,3024,357,147
1000968361,4068,472,206
1000968649,3384,402,162
1000970209,4326,515,206
1000970401,3906,470,181
1000970569,2832,310,162
1000970881,2964,343,151
1000972009,3192,362,170
1000972561,3150,368,157
1000973089,3486,403,178
1000973401,4104,509,175
1000973689,2976,328,168
1000973761,4014,469,200
1000973929,4518,546,207
1000974241,3216,384,152
1000974409,5778,697,266
1000975201,3846,444,197
1000975369,3024,354,150
1000975441,4434,511,228
1000975609,4152,492,200
1000977961,3582,413,184
1000978609,3756,461,165
1000978969,4206,488,213
1000980121,4518,554,199
1000980289,3132,354,168
1000981129,3330,383,172
1000982761,3522,413,174
1000984321,3960,453,207
1000984681,3858,441,202
1000985281,3426,419,152
1000986361,3468,397,181
1000988641,3006,338,163
1000988809,4470,554,191
1000989481,3456,402,174
1000989889,3000,327,173
1000990321,4164,509,185
1000990369,3408,402,166
1000990561,5298,613,270
1000991881,3780,453,177
1000992001,3378,388,175
1000992049,4464,519,225
1000992241,4092,487,195
1000992721,3642,433,174
1000993561,3714,449,170
1000994521,3990,461,204
1000995769,3642,401,206
1000996201,3618,410,193
1000997209,3432,422,150
1000997929,3456,429,147
1000998289,3636,425,181
1000998769,3576,396,200
1000999801,3108,352,166
1001000809,3330,368,187
1001001241,3834,438,201
1001001289,4290,506,209
1001001409,3036,336,170
1001001481,3138,364,159
1001002489,4806,570,231
1001003089,3696,442,174
1001003161,3306,385,166
1001003761,3318,393,160
1001003929,3366,362,199
1001004649,3144,373,151
1001005321,3804,409,225
1001007961,5730,679,276
1001009641,4434,518,221
1001011489,3390,418,147
1001013241,4590,537,228
1001014921,8838,991,482
1001015401,2436,287,119
1001015569,3222,366,171
1001016529,3984,500,164
1001017441,3858,464,179
1001018041,3330,390,165
1001018209,2448,274,134
1001018281,3876,450,196
1001018449,4710,549,236
1001019889,3510,390,195
1001020561,3744,450,174
1001021401,3906,460,191
1001022481,4116,490,196
1001023489,3606,402,199
1001024161,3756,446,180
1001024641,3570,417,178
1001024809,3462,397,180
1001025769,4692,574,208
1001026681,3144,367,157
1001027281,3672,468,144
1001027449,4776,562,234
1001028001,2766,333,128
1001028169,3720,431,189
1001028529,4020,473,197
1001028841,3576,426,170
1001029009,3810,450,185
1001029849,3588,406,192
1001031649,3594,425,174
1001031721,5244,616,258
1001033329,3948,467,191
1001034841,3414,384,185
1001035081,3240,372,168
1001035249,3396,408,158
1001036401,3210,384,151
1001037409,4236,513,193
1001037529,4020,473,197
1001038201,3594,438,161
1001038249,3948,463,195
1001040721,4128,469,219
1001040889,4128,471,217
1001041969,4236,511,195
1001042281,4542,501,256
1001043649,3084,358,156
1001044969,3384,384,180
1001045641,5208,659,209
1001046769,3930,463,192
1001047441,3282,411,136
1001047609,2784,298,166
1001047681,3084,353,161
1001049529,3336,415,141
1001049961,4428,552,186
1001050009,4194,515,184
1001051809,3786,436,195
1001052721,3018,374,129
1001053369,5394,636,263
1001053489,4734,546,243
1001056729,3270,349,196
1001056921,3636,449,157
1001057569,4704,551,233
1001058241,3276,406,140
1001059201,3306,379,172
1001060089,5028,571,267
1001060881,4038,505,168
1001061769,3618,444,159
1001062801,3930,458,197
1001063449,2970,340,155
1001063641,4044,477,197
1001063809,4026,459,212
1001064409,3684,428,186
1001065249,3984,482,182
1001065489,3900,458,192
1001066161,3960,506,154
1001066929,2982,359,138
1001067169,2874,322,157
1001068009,3828,460,178
1001068441,4026,469,202
1001069689,2730,308,147
1001070001,4038,472,201
1001071009,2958,337,156
1001073529,3216,377,159
1001074561,3678,427,186
1001076001,3642,421,186
1001076169,4548,565,193
1001076721,4284,492,222
1001076889,3684,428,186
1001077081,2886,326,155
1001077849,3648,440,168
1001078761,3462,406,171
1001080369,3756,410,216
1001081449,2802,316,151
1001081761,3126,363,158
1001084401,3342,387,170
1001086321,3462,385,192
1001086969,2742,310,147
1001087761,4008,469,199
1001090281,5112,562,290
1001092009,3294,380,169
1001092801,3780,448,182
1001092849,3696,436,180
1001093209,4104,515,169
1001093809,2754,334,125
1001094049,3822,456,181
1001094361,3180,389,141
1001095321,3474,405,174
1001098561,3498,406,177
1001098729,3792,439,193
1001100361,3636,421,185
1001100409,3294,375,174
1001101441,3960,450,210
1001101921,3222,369,168
1001102281,3030,343,162
1001102449,3858,458,185
1001103289,4362,521,206
1001103889,3762,431,196
1001104561,4050,528,147
1001104729,3012,331,171
1001106481,2982,343,154
1001106649,4398,512,221
1001106961,3354,378,181
1001107801,3126,358,163
1001108089,4524,542,212
1001108161,3198,380,153
1001109649,3210,378,157
1001110009,2586,290,141
1001110321,2604,325,109
1001110681,3504,412,172
1001110849,4122,456,231
1001111161,3582,434,163
1001112001,3294,383,166
1001112169,3696,441,175
1001112529,3366,383,178
1001113369,3378,413,150
1001114209,4164,492,202
1001114641,3372,401,161
1001114689,3798,422,211
1001115361,3714,422,197
1001115721,3168,372,156
1001115889,3882,469,178
1001116321,4176,498,198
1001117329,3564,410,184
1001118169,4008,460,208
1001118409,3486,427,154
1001118841,4194,497,202
1001120401,4428,536,202
1001120521,4002,463,204
1001121601,2928,338,150
1001122249,3594,412,187
1001122609,4596,566,200
1001123041,3354,390,169
1001123449,3474,405,174
1001124121,3444,414,160
1001124721,2784,318,146
1001126569,3276,406,140
1001127289,4326,515,206
1001127649,2928,350,138
1001127961,3390,392,173
1001128081,4020,458,212
1001130769,4476,508,238
1001131849,3822,432,205
1001132281,4032,473,199
1001132689,4284,498,216
1001133841,3378,410,153
1001134969,4248,498,210
1001135041,4392,480,252
1001135209,3756,433,193
1001136361,3672,431,181
1001136529,3768,404,224
1001137201,2988,334,164
1001137369,2772,322,140
1001138209,3972,459,203
1001141761,4134,487,202
1001142361,3870,449,196
1001143081,3228,357,181
1001145121,2886,346,135
1001145601,3558,409,184
1001146561,3534,409,180
1001147281,3588,420,178
1001147401,3438,397,176
1001147809,4062,458,219
1001148289,4308,490,228
1001148481,3678,429,184
1001149081,3120,349,171
1001149249,3258,383,160
1001149921,3810,481,154
1001152489,3918,449,204
1001152681,3138,346,177
1001152849,3654,409,200
1001153161,4134,484,205
1001153281,4350,500,225
1001153449,4422,535,202
1001154001,3420,393,177
1001155681,3264,404,140
1001155801,3516,412,174
1001156641,3432,391,181
1001157049,2892,319,163
1001157649,4764,551,243
1001158369,3624,401,203
1001159329,3264,368,176
1001160001,4098,467,216
1001160241,4032,466,206
1001161009,3498,414,169
1001161729,3444,403,171
1001161849,3210,392,143
1001161921,3546,419,172
1001163769,4032,483,189
1001164081,3264,389,155
1001164201,4740,540,250
1001164921,3456,390,186
1001165089,3816,441,195
1001165281,3294,389,160
1001165761,3588,421,177
1001165881,2916,335,151
1001166769,3090,365,150
1001166889,3702,423,194
1001167729,3330,380,175
1001168809,3612,410,192
1001169649,3888,453,195
1001170129,3540,419,171
1001170801,2430,282,123
1001170969,3966,494,167
1001172169,3588,408,190
1001173009,3192,399,133
1001173321,3798,432,201
1001173609,3534,409,180
1001173681,3966,467,194
1001174329,3264,361,183
1001175289,2850,313,162
1001175361,3132,373,149
1001176849,3804,427,207
1001181001,3576,443,153
1001182009,3408,418,150
1001182849,4302,509,208
1001183569,2838,333,140
1001184361,4860,550,260
1001185921,3360,385,175
1001187049,3246,378,163
1001187289,2790,316,149
1001187601,3954,467,192
1001187721,4074,493,186
1001188129,4416,559,177
1001188561,4554,505,254
1001188729,4668,578,200
1001188801,4404,497,237
1001189809,3420,399,171
1001190649,3966,458,203
1001191801,3396,397,169
1001192641,3108,354,164
1001192761,4548,519,239
1001193481,3714,453,166
1001193601,3486,408,173
1001193769,2934,334,155
1001194609,3540,395,195
1001196121,2904,333,151
1001197369,3474,412,167
1001197849,4224,522,182
1001198689,3000,330,170
1001198881,3390,402,163
1001199481,3654,403,206
1001199721,3744,445,179
1001200489,2562,289,138
1001201329,3672,444,168
1001201401,3714,424,195
1001203009,3462,421,156
1001205241,3042,351,156
1001206081,3750,452,173
1001206201,3762,475,152
1001206369,3642,443,164
1001206441,2412,275,127
1001207209,3906,481,170
1001207761,3240,376,164
1001208121,4026,461,210
1001208721,5736,714,242
1001208961,3228,380,158
1001209801,4542,539,218
1001209969,3804,465,169
1001210569,4122,506,181
1001211121,3324,373,181
1001211961,3324,393,161
1001212081,2592,284,148
1001213329,3648,439,169
1001214001,3888,450,198
1001215681,3750,448,177
1001217121,3768,453,175
1001217169,2988,333,165
1001218969,3264,372,172
1001219881,4656,532,244
1001220529,2706,327,124
1001221561,4002,472,195
1001222041,2976,356,140
1001222161,3042,354,153
1001223001,3132,351,171
1001223241,4266,512,199
1001223409,3282,399,148
1001223889,3498,388,195
1001224249,3966,474,187
1001224561,3714,429,190
1001226241,2802,325,142
1001228089,2256,263,113
1001228281,3906,440,211
1001229769,4044,503,171
1001229961,4224,504,200
1001230129,2604,301,133
1001230561,3894,452,197
1001230609,3528,404,184
1001231401,2808,349,119
1001231449,3060,345,165
1001232241,3426,421,150
1001233081,5658,711,232
1001233249,2928,329,159
1001234761,3594,433,166
1001234809,2694,296,153
1001234929,4416,512,224
1001235481,3084,351,163
1001236009,4254,491,218
1001236609,3492,426,156
1001236849,3846,441,200
1001237521,3258,385,158
1001237689,2892,328,154
1001238361,4728,580,208
1001238841,3612,444,158
1001240521,3588,431,167
1001240809,3540,397,193
1001241049,3024,359,145
1001241481,4410,520,215
1001241889,4104,492,192
1001242201,3570,443,152
1001244721,2832,336,136
1001245081,3582,412,185
1001245249,3408,402,166
1001246689,2634,308,131
1001248441,4164,507,187
1001248921,3516,411,175
1001249449,4326,506,215
1001249929,3672,434,178
1001251441,3462,390,187
1001251729,4044,487,187
1001252401,3474,384,195
1001252641,3810,459,176
1001252809,4644,565,209
1001253481,4314,501,218
1001254081,2892,339,143
1001254921,4560,532,228
1001255089,3936,461,195
1001255161,2604,298,136
1001257009,3096,352,164
1001257681,4344,531,193
